sentence#,token,pos,tag
2844,laboratory,NOUN,O
2844,evidence,NOUN,O
2844,of,ADP,O
2844,any,DET,O
2844,significant,ADJ,O
2844,immunological,ADJ,B-DiseaseClass
2844,abnormalities,NOUN,L-DiseaseClass
2844,.,PUNCT,O
2845,Similar,ADJ,O
2845,findings,NOUN,O
2845,in,ADP,O
2845,two,NUM,O
2845,other,ADJ,O
2845,brothers,NOUN,O
2845,suggested,VERB,O
2845,strongly,ADV,O
2845,that,SCONJ,O
2845,they,PRON,O
2845,were,AUX,O
2845,all,PRON,O
2845,suffering,VERB,O
2845,from,ADP,O
2845,an,DET,O
2845,X,NOUN,O
2845,linked,VERB,O
2845,recessive,ADJ,O
2845,thrombocytopenic,ADJ,O
2845,disorder,NOUN,O
2845,.,PUNCT,O
2846,Results,NOUN,O
2846,of,ADP,O
2846,DNA,PROPN,O
2846,analysis,NOUN,O
2846,with,ADP,O
2846,the,DET,O
2846,probe,NOUN,O
2846,M27,PROPN,O
2846,beta,NOUN,O
2846,are,AUX,O
2846,consistent,ADJ,O
2846,with,ADP,O
2846,X,NOUN,O
2846,linkage,NOUN,O
2846,and,CCONJ,O
2846,indicate,VERB,O
2846,also,ADV,O
2846,that,SCONJ,O
2846,the,DET,O
2846,locus,NOUN,O
2846,of,ADP,O
2846,the,DET,O
2846,relevant,ADJ,O
2846,gene,NOUN,O
2846,lies,VERB,O
2846,close,ADV,O
2846,to,ADP,O
2846,or,CCONJ,O
2846,is,AUX,O
2846,identical,ADJ,O
2846,to,ADP,O
2846,the,DET,O
2846,locus,NOUN,O
2846,of,ADP,O
2846,the,DET,O
2846,gene,NOUN,O
2846,for,ADP,O
2846,the,DET,O
2846,Wiskott,PROPN,O
2846,-,PUNCT,O
2846,Aldrich,PROPN,O
2846,syndrome,NOUN,O
2846,(,PUNCT,O
2846,WAS,PROPN,O
2846,),PUNCT,O
2846,.,PUNCT,O
2847,Because,SCONJ,O
2847,of,ADP,O
2847,various,ADJ,O
2847,features,NOUN,O
2847,which,PRON,O
2847,include,VERB,O
2847,the,DET,O
2847,presence,NOUN,O
2847,of,ADP,O
2847,large,ADJ,O
2847,and,CCONJ,O
2847,normal,ADJ,O
2847,sized,ADJ,O
2847,platelets,NOUN,O
2847,(,PUNCT,O
2847,rather,ADV,O
2847,than,ADP,O
2847,small,ADJ,O
2847,platelets,NOUN,O
2847,),PUNCT,O
2847,and,CCONJ,O
2847,freedom,NOUN,O
2847,from,ADP,O
2847,significant,ADJ,O
2847,immune,ADJ,B-DiseaseClass
2847,deficiencies,NOUN,L-DiseaseClass
2847,",",PUNCT,O
2847,it,PRON,O
2847,is,AUX,O
2847,likely,ADJ,O
2847,that,SCONJ,O
2847,the,DET,O
2847,X,PROPN,O
2847,linked,VERB,O
2847,recessive,ADJ,O
2847,thrombocytopenia,NOUN,O
2847,in,ADP,O
2847,this,DET,O
2847,family,NOUN,O
2847,is,AUX,O
2847,an,DET,O
2847,isolated,ADJ,O
2847,entity,NOUN,O
2847,quite,ADV,O
2847,distinct,ADJ,O
2847,from,ADP,O
2847,the,DET,O
2847,classical,ADJ,O
2847,WAS,PROPN,O
2847,phenotype,NOUN,O
2847,.,PUNCT,O
2848,However,ADV,O
2848,",",PUNCT,O
2848,a,DET,O
2848,modified,VERB,O
2848,expression,NOUN,O
2848,of,ADP,O
2848,the,DET,O
2848,WAS,PROPN,O
2848,gene,NOUN,O
2848,producing,VERB,O
2848,a,DET,O
2848,mild,ADJ,O
2848,phenotypic,ADJ,O
2848,variant,NOUN,O
2848,can,AUX,O
2848,not,PART,O
2848,be,AUX,O
2848,excluded,VERB,O
2848,entirely,ADV,O
2848,..,PUNCT,O
2849,Homozygous,ADJ,O
2849,and,CCONJ,O
2849,heterozygous,ADJ,O
2849,deletions,NOUN,O
2849,of,ADP,O
2849,the,DET,O
2849,von,PROPN,O
2849,Willebrand,PROPN,O
2849,factor,NOUN,O
2849,gene,NOUN,O
2849,in,ADP,O
2849,patients,NOUN,O
2849,and,CCONJ,O
2849,carriers,NOUN,O
2849,of,ADP,O
2849,severe,ADJ,O
2849,von,PROPN,O
2849,Willebrand,PROPN,O
2849,disease,NOUN,O
2849,.,PUNCT,O
2850,Severe,ADJ,O
2850,von,PROPN,O
2850,Willebrand,PROPN,O
2850,disease,NOUN,O
2850,is,AUX,O
2850,characterized,VERB,O
2850,by,ADP,O
2850,undetectable,ADJ,O
2850,or,CCONJ,O
2850,trace,NOUN,O
2850,quantities,NOUN,O
2850,of,ADP,O
2850,von,PROPN,O
2850,Willebrand,PROPN,O
2850,factor,NOUN,O
2850,in,ADP,O
2850,plasma,NOUN,O
2850,and,CCONJ,O
2850,tissue,NOUN,O
2850,stores,NOUN,O
2850,.,PUNCT,O
2851,We,PRON,O
2851,have,AUX,O
2851,studied,VERB,O
2851,the,DET,O
2851,genomic,ADJ,O
2851,DNA,PROPN,O
2851,of,ADP,O
2851,10,NUM,O
2851,affected,VERB,O
2851,individuals,NOUN,O
2851,from,ADP,O
2851,six,NUM,O
2851,families,NOUN,O
2851,with,ADP,O
2851,this,DET,O
2851,disorder,NOUN,O
2851,using,VERB,O
2851,probes,NOUN,O
2851,from,ADP,O
2851,the,DET,O
2851,5,NUM,O
2851,and,CCONJ,O
2851,3,NUM,O
2851,ends,NOUN,O
2851,of,ADP,O
2851,the,DET,O
2851,vWF,PROPN,O
2851,cDNA,PROPN,O
2851,and,CCONJ,O
2851,with,ADP,O
2851,a,DET,O
2851,probe,NOUN,O
2851,extending,VERB,O
2851,from,ADP,O
2851,the,DET,O
2851,5,NUM,O
2851,end,NOUN,O
2851,into,ADP,O
2851,the,DET,O
2851,central,ADJ,O
2851,region,NOUN,O
2851,.,PUNCT,O
2852,Southern,ADJ,O
2852,blots,NOUN,O
2852,of,ADP,O
2852,restriction,NOUN,O
2852,endonuclease,NOUN,O
2852,digests,NOUN,O
2852,and,CCONJ,O
2852,gene,NOUN,O
2852,dosage,NOUN,O
2852,analysis,NOUN,O
2852,measurements,NOUN,O
2852,carried,VERB,O
2852,out,ADP,O
2852,with,ADP,O
2852,quantitative,ADJ,O
2852,slot,NOUN,O
2852,blots,NOUN,O
2852,of,ADP,O
2852,undigested,ADJ,O
2852,genomic,ADJ,O
2852,DNA,PROPN,O
2852,separated,VERB,O
2852,these,DET,O
2852,patients,NOUN,O
2852,into,ADP,O
2852,three,NUM,O
2852,groups,NOUN,O
2852,.,PUNCT,O
2853,The,DET,O
2853,first,ADJ,O
2853,group,NOUN,O
2853,consisted,VERB,O
2853,of,ADP,O
2853,a,DET,O
2853,family,NOUN,O
2853,with,ADP,O
2853,complete,ADJ,O
2853,homozygous,ADJ,O
2853,deletions,NOUN,O
2853,of,ADP,O
2853,the,DET,O
2853,vWF,NOUN,O
2853,gene,NOUN,O
2853,in,ADP,O
2853,the,DET,O
2853,four,NUM,O
2853,probands,NOUN,O
2853,.,PUNCT,O
2854,Gene,NOUN,O
2854,dosage,NOUN,O
2854,analysis,NOUN,O
2854,was,AUX,O
2854,consistent,ADJ,O
2854,with,ADP,O
2854,heterozygous,ADJ,O
2854,deletions,NOUN,O
2854,in,ADP,O
2854,both,PRON,O
2854,of,ADP,O
2854,the,DET,O
2854,asymptomatic,ADJ,O
2854,parents,NOUN,O
2854,and,CCONJ,O
2854,four,NUM,O
2854,asymptomatic,ADJ,O
2854,siblings,NOUN,O
2854,of,ADP,O
2854,this,DET,O
2854,kindred,ADJ,O
2854,(,PUNCT,O
2854,P,NOUN,O
2854,less,ADJ,O
2854,than,ADP,O
2854,0,NUM,O
2854,.,PUNCT,O
2854,01,NUM,O
2854,),PUNCT,O
2854,.,PUNCT,O
2855,The,DET,O
2855,second,ADJ,O
2855,group,NOUN,O
2855,was,AUX,O
2855,comprised,VERB,O
2855,of,ADP,O
2855,a,DET,O
2855,family,NOUN,O
2855,in,ADP,O
2855,which,PRON,O
2855,there,PRON,O
2855,was,VERB,O
2855,a,DET,O
2855,complete,ADJ,O
2855,heterozygous,ADJ,O
2855,deletion,NOUN,O
2855,of,ADP,O
2855,the,DET,O
2855,vWF,NOUN,O
2855,gene,NOUN,O
2855,in,ADP,O
2855,the,DET,O
2855,proband,NOUN,O
2855,and,CCONJ,O
2855,one,NUM,O
2855,asymptomatic,ADJ,O
2855,parent,NOUN,O
2855,",",PUNCT,O
2855,suggesting,VERB,O
2855,that,SCONJ,O
2855,a,DET,O
2855,different,ADJ,O
2855,type,NOUN,O
2855,of,ADP,O
2855,genetic,ADJ,B-DiseaseClass
2855,abnormality,NOUN,L-DiseaseClass
2855,was,AUX,O
2855,inherited,VERB,O
2855,from,ADP,O
2855,the,DET,O
2855,other,ADJ,O
2855,parent,NOUN,O
2855,.,PUNCT,O
2856,Thus,ADV,O
2856,",",PUNCT,O
2856,the,DET,O
2856,patient,NOUN,O
2856,appeared,VERB,O
2856,to,PART,O
2856,be,AUX,O
2856,doubly,ADV,O
2856,heterozygous,ADJ,O
2856,for,ADP,O
2856,interacting,VERB,O
2856,genetic,ADJ,B-DiseaseClass
2856,abnormalities,NOUN,L-DiseaseClass
2856,affecting,VERB,O
2856,vWF,NOUN,O
2856,expression,NOUN,O
2856,.,PUNCT,O
2857,In,ADP,O
2857,the,DET,O
2857,third,ADJ,O
2857,group,NOUN,O
2857,",",PUNCT,O
2857,no,DET,O
2857,gene,NOUN,O
2857,deletions,NOUN,O
2857,could,AUX,O
2857,be,AUX,O
2857,detected,VERB,O
2857,.,PUNCT,O
2858,Alloantibodies,NOUN,O
2858,developed,VERB,O
2858,only,ADV,O
2858,in,ADP,O
2858,the,DET,O
2858,kindred,PROPN,O
2858,with,ADP,O
2858,homozygous,ADJ,O
2858,deletions,NOUN,O
2858,.,PUNCT,O
2859,These,DET,O
2859,techniques,NOUN,O
2859,should,AUX,O
2859,prove,VERB,O
2859,useful,ADJ,O
2859,in,ADP,O
2859,identifying,VERB,O
2859,carriers,NOUN,O
2859,of,ADP,O
2859,severe,ADJ,O
2859,von,PROPN,O
2859,Willebrand,PROPN,O
2859,disease,NOUN,O
2859,and,CCONJ,O
2859,also,ADV,O
2859,in,ADP,O
2859,defining,VERB,O
2859,patients,NOUN,O
2859,predictably,ADV,O
2859,at,ADP,O
2859,risk,NOUN,O
2859,of,ADP,O
2859,developing,VERB,O
2859,alloantibodies,NOUN,O
2859,to,ADP,O
2859,vWF,NOUN,O
2859,.,PUNCT,O
2860,Pelizaeus,PROPN,O
2860,-,PUNCT,O
2860,Merzbacher,PROPN,O
2860,disease,NOUN,O
2860,:,PUNCT,O
2860,an,DET,O
2860,X,NOUN,B-DiseaseClass
2860,-,ADJ,I-DiseaseClass
2860,linked,VERB,I-DiseaseClass
2860,neurologic,ADJ,I-DiseaseClass
2860,disorder,NOUN,I-DiseaseClass
2860,of,ADP,I-DiseaseClass
2860,myelin,PROPN,I-DiseaseClass
2860,metabolism,NOUN,L-DiseaseClass
2860,with,ADP,O
2860,a,DET,O
2860,novel,ADJ,O
2860,mutation,NOUN,O
2860,in,ADP,O
2860,the,DET,O
2860,gene,NOUN,O
2860,encoding,VERB,O
2860,proteolipid,NOUN,O
2860,protein,NOUN,O
2860,.,PUNCT,O
2861,The,DET,O
2861,nosology,NOUN,O
2861,of,ADP,O
2861,the,DET,O
2861,inborn,ADJ,B-DiseaseClass
2861,errors,NOUN,I-DiseaseClass
2861,of,ADP,I-DiseaseClass
2861,myelin,NOUN,I-DiseaseClass
2861,metabolism,NOUN,L-DiseaseClass
2861,has,AUX,O
2861,been,AUX,O
2861,stymied,VERB,O
2861,by,ADP,O
2861,the,DET,O
2861,lack,NOUN,O
2861,of,ADP,O
2861,molecular,ADJ,O
2861,genetic,ADJ,O
2861,analysis,NOUN,O
2861,.,PUNCT,O
2862,Historically,ADV,O
2862,",",PUNCT,O
2862,Pelizaeus,PROPN,O
2862,-,PUNCT,O
2862,Merzbacher,PROPN,O
2862,disease,NOUN,O
2862,has,AUX,O
2862,encompassed,VERB,O
2862,a,DET,O
2862,host,NOUN,O
2862,of,ADP,O
2862,neurologic,ADJ,B-DiseaseClass
2862,disorders,NOUN,L-DiseaseClass
2862,that,PRON,O
2862,present,VERB,O
2862,with,ADP,O
2862,a,DET,O
2862,deficit,NOUN,B-DiseaseClass
2862,of,ADP,I-DiseaseClass
2862,myelin,PROPN,L-DiseaseClass
2862,",",PUNCT,O
2862,the,DET,O
2862,membrane,NOUN,O
2862,elaborated,VERB,O
2862,by,ADP,O
2862,glial,ADJ,O
2862,cells,NOUN,O
2862,that,PRON,O
2862,encircles,VERB,O
2862,and,CCONJ,O
2862,successively,ADV,O
2862,enwraps,VERB,O
2862,axons,NOUN,O
2862,.,PUNCT,O
2863,We,PRON,O
2863,describe,VERB,O
2863,here,ADV,O
2863,a,DET,O
2863,Pelizaeus,PROPN,O
2863,-,PUNCT,O
2863,Merzbacher,PROPN,O
2863,pedigree,NOUN,O
2863,of,ADP,O
2863,the,DET,O
2863,classical,ADJ,O
2863,type,NOUN,O
2863,",",PUNCT,O
2863,with,ADP,O
2863,X,NOUN,O
2863,-,ADJ,O
2863,linked,VERB,O
2863,inheritance,NOUN,O
2863,",",PUNCT,O
2863,a,DET,O
2863,typical,ADJ,O
2863,clinical,ADJ,O
2863,progression,NOUN,O
2863,",",PUNCT,O
2863,and,CCONJ,O
2863,a,DET,O
2863,pathologic,ADJ,O
2863,loss,NOUN,O
2863,of,ADP,O
2863,myelinating,NOUN,O
2863,cells,NOUN,O
2863,and,CCONJ,O
2863,myelin,NOUN,O
2863,in,ADP,O
2863,the,DET,O
2863,central,ADJ,O
2863,nervous,ADJ,O
2863,system,NOUN,O
2863,.,PUNCT,O
2864,To,PART,O
2864,discriminate,VERB,O
2864,variants,NOUN,O
2864,of,ADP,O
2864,Pelizaeus,PROPN,O
2864,-,PUNCT,O
2864,Merzbacher,PROPN,O
2864,disease,NOUN,O
2864,",",PUNCT,O
2864,a,DET,O
2864,set,NOUN,O
2864,of,ADP,O
2864,oligonucleotide,NOUN,O
2864,primers,NOUN,O
2864,was,AUX,O
2864,constructed,VERB,O
2864,to,ADP,O
2864,polymerase,NOUN,O
2864,-,PUNCT,O
2864,chain,NOUN,O
2864,-,PUNCT,O
2864,reaction,NOUN,O
2864,(,PUNCT,O
2864,PCR,PROPN,O
2864,),PUNCT,O
2864,amplify,NOUN,O
2864,and,CCONJ,O
2864,sequence,VERB,O
2864,the,DET,O
2864,gene,NOUN,O
2864,encoding,VERB,O
2864,proteolipid,NOUN,O
2864,protein,NOUN,O
2864,(,PUNCT,O
2864,PLP,PROPN,O
2864,),PUNCT,O
2864,",",PUNCT,O
2864,a,DET,O
2864,structural,ADJ,O
2864,protein,NOUN,O
2864,that,PRON,O
2864,comprises,VERB,O
2864,half,NOUN,O
2864,of,ADP,O
2864,the,DET,O
2864,protein,NOUN,O
2864,of,ADP,O
2864,the,DET,O
2864,myelin,ADJ,O
2864,sheath,NOUN,O
2864,.,PUNCT,O
2865,The,DET,O
2865,PLP,PROPN,O
2865,gene,NOUN,O
2865,in,ADP,O
2865,one,NUM,O
2865,of,ADP,O
2865,two,NUM,O
2865,affected,ADJ,O
2865,males,NOUN,O
2865,and,CCONJ,O
2865,the,DET,O
2865,carrier,NOUN,O
2865,mother,NOUN,O
2865,of,ADP,O
2865,this,DET,O
2865,family,NOUN,O
2865,exhibited,VERB,O
2865,a,DET,O
2865,single,ADJ,O
2865,base,NOUN,O
2865,difference,NOUN,O
2865,in,ADP,O
2865,the,DET,O
2865,more,ADJ,O
2865,than,ADP,O
2865,2,NUM,O
2865,kb,PROPN,O
2865,of,ADP,O
2865,the,DET,O
2865,PLP,PROPN,O
2865,gene,NOUN,O
2865,sequenced,VERB,O
2865,",",PUNCT,O
2865,a,DET,O
2865,C----T,PROPN,O
2865,transition,NOUN,O
2865,that,PRON,O
2865,would,AUX,O
2865,create,VERB,O
2865,a,DET,O
2865,serine,NOUN,O
2865,substitution,NOUN,O
2865,for,ADP,O
2865,proline,NOUN,O
2865,at,ADP,O
2865,the,DET,O
2865,carboxy,ADJ,O
2865,end,NOUN,O
2865,of,ADP,O
2865,the,DET,O
2865,protein,NOUN,O
2865,.,PUNCT,O
2866,Our,PRON,O
2866,results,NOUN,O
2866,delineate,VERB,O
2866,the,DET,O
2866,clinical,ADJ,O
2866,features,NOUN,O
2866,of,ADP,O
2866,Pelizaeus,PROPN,O
2866,-,PUNCT,O
2866,Merzbacher,PROPN,O
2866,disease,NOUN,O
2866,",",PUNCT,O
2866,define,VERB,O
2866,the,DET,O
2866,possible,ADJ,O
2866,molecular,ADJ,O
2866,pathology,NOUN,O
2866,of,ADP,O
2866,this,DET,O
2866,dysmyelinating,VERB,B-DiseaseClass
2866,disorder,NOUN,L-DiseaseClass
2866,",",PUNCT,O
2866,and,CCONJ,O
2866,address,VERB,O
2866,the,DET,O
2866,molecular,ADJ,O
2866,classification,NOUN,O
2866,of,ADP,O
2866,inborn,ADJ,B-DiseaseClass
2866,errors,NOUN,I-DiseaseClass
2866,of,ADP,I-DiseaseClass
2866,myelin,NOUN,I-DiseaseClass
2866,metabolism,NOUN,L-DiseaseClass
2866,.,PUNCT,O
2867,Patients,NOUN,O
2867,with,ADP,O
2867,the,DET,O
2867,classical,ADJ,O
2867,form,NOUN,O
2867,(,PUNCT,O
2867,type,NOUN,O
2867,I,NOUN,O
2867,),PUNCT,O
2867,and,CCONJ,O
2867,the,DET,O
2867,more,ADV,O
2867,severely,ADV,O
2867,affected,VERB,O
2867,",",PUNCT,O
2867,connatal,ADJ,O
2867,variant,NOUN,O
2867,of,ADP,O
2867,Pelizaeus,PROPN,O
2867,-,PUNCT,O
2867,Merzbacher,PROPN,O
2867,disease,NOUN,O
2867,(,PUNCT,O
2867,type,NOUN,O
2867,II,PROPN,O
2867,),PUNCT,O
2867,would,AUX,O
2867,be,AUX,O
2867,predicted,VERB,O
2867,to,PART,O
2867,display,VERB,O
2867,mutation,NOUN,O
2867,at,ADP,O
2867,the,DET,O
2867,PLP,PROPN,O
2867,locus,NOUN,O
2867,.,PUNCT,O
2868,The,DET,O
2868,other,ADJ,O
2868,variants,NOUN,O
2868,(,PUNCT,O
2868,types,NOUN,O
2868,III,PROPN,O
2868,-,PUNCT,O
2868,VI,PROPN,O
2868,),PUNCT,O
2868,",",PUNCT,O
2868,which,PRON,O
2868,have,AUX,O
2868,sometimes,ADV,O
2868,been,AUX,O
2868,categorized,VERB,O
2868,as,ADP,O
2868,Pelizaeus,PROPN,O
2868,-,PUNCT,O
2868,Merzbacher,PROPN,O
2868,disease,NOUN,O
2868,",",PUNCT,O
2868,may,AUX,O
2868,represent,VERB,O
2868,mutations,NOUN,O
2868,in,ADP,O
2868,genes,NOUN,O
2868,encoding,VERB,O
2868,other,ADJ,O
2868,structural,ADJ,O
2868,myelin,NOUN,O
2868,proteins,NOUN,O
2868,or,CCONJ,O
2868,proteins,NOUN,O
2868,critical,ADJ,O
2868,to,ADP,O
2868,myelination,VERB,O
2868,..,PUNCT,O
2869,Recurrent,VERB,O
2869,meningitis,NOUN,O
2869,in,ADP,O
2869,a,DET,O
2869,patient,NOUN,O
2869,with,ADP,O
2869,congenital,ADJ,O
2869,deficiency,NOUN,O
2869,of,ADP,O
2869,the,DET,O
2869,C9,NOUN,O
2869,component,NOUN,O
2869,of,ADP,O
2869,complement,NOUN,O
2869,.,PUNCT,O
2870,First,ADJ,O
2870,case,NOUN,O
2870,of,ADP,O
2870,C9,PROPN,O
2870,deficiency,NOUN,O
2870,in,ADP,O
2870,Europe,PROPN,O
2870,.,PUNCT,O
2871,We,PRON,O
2871,describe,VERB,O
2871,the,DET,O
2871,first,ADJ,O
2871,cases,NOUN,O
2871,",",PUNCT,O
2871,to,ADP,O
2871,our,PRON,O
2871,knowledge,NOUN,O
2871,",",PUNCT,O
2871,of,ADP,O
2871,C9,PROPN,O
2871,deficiency,NOUN,O
2871,in,ADP,O
2871,Europe,PROPN,O
2871,that,PRON,O
2871,were,AUX,O
2871,detected,VERB,O
2871,in,ADP,O
2871,a,DET,O
2871,Swiss,ADJ,O
2871,family,NOUN,O
2871,",",PUNCT,O
2871,of,ADP,O
2871,which,PRON,O
2871,two,NUM,O
2871,members,NOUN,O
2871,--,PUNCT,O
2871,one,NUM,O
2871,with,ADP,O
2871,a,DET,O
2871,complete,ADJ,O
2871,deficiency,NOUN,O
2871,and,CCONJ,O
2871,the,DET,O
2871,other,ADJ,O
2871,with,ADP,O
2871,approximately,ADV,O
2871,half,ADJ,O
2871,-,PUNCT,O
2871,normal,ADJ,O
2871,C9,NOUN,O
2871,levels,NOUN,O
2871,--,PUNCT,O
2871,experienced,ADJ,O
2871,bacterial,ADJ,O
2871,meningitis,NOUN,O
2871,.,PUNCT,O
2872,The,DET,O
2872,index,NOUN,O
2872,patient,NOUN,O
2872,",",PUNCT,O
2872,a,DET,O
2872,56,NUM,O
2872,-,PUNCT,O
2872,year,NOUN,O
2872,-,PUNCT,O
2872,old,ADJ,O
2872,white,ADJ,O
2872,man,NOUN,O
2872,with,ADP,O
2872,a,DET,O
2872,history,NOUN,O
2872,of,ADP,O
2872,purulent,NOUN,O
2872,meningitis,PROPN,O
2872,at,ADP,O
2872,the,DET,O
2872,age,NOUN,O
2872,of,ADP,O
2872,23,NUM,O
2872,years,NOUN,O
2872,",",PUNCT,O
2872,presented,VERB,O
2872,with,ADP,O
2872,an,DET,O
2872,acute,ADJ,O
2872,meningococcal,ADJ,O
2872,meningitis,PROPN,O
2872,.,PUNCT,O
2873,No,DET,O
2873,impairment,NOUN,B-DiseaseClass
2873,of,ADP,I-DiseaseClass
2873,cellular,ADJ,I-DiseaseClass
2873,immunity,NOUN,L-DiseaseClass
2873,or,CCONJ,O
2873,immunoglobulin,NOUN,O
2873,deficiency,NOUN,O
2873,could,AUX,O
2873,be,AUX,O
2873,found,VERB,O
2873,.,PUNCT,O
2874,Complement,PROPN,O
2874,assays,NOUN,O
2874,showed,VERB,O
2874,a,DET,O
2874,complete,ADJ,O
2874,deficiency,NOUN,O
2874,of,ADP,O
2874,the,DET,O
2874,C9,NOUN,O
2874,component,NOUN,O
2874,",",PUNCT,O
2874,while,SCONJ,O
2874,the,DET,O
2874,other,ADJ,O
2874,individual,ADJ,O
2874,component,NOUN,O
2874,levels,NOUN,O
2874,were,AUX,O
2874,normal,ADJ,O
2874,and,CCONJ,O
2874,the,DET,O
2874,hemolytic,ADJ,O
2874,activity,NOUN,O
2874,(,PUNCT,O
2874,measured,VERB,O
2874,using,VERB,O
2874,the,DET,O
2874,CH50,PROPN,O
2874,assay,VERB,O
2874,),PUNCT,O
2874,was,AUX,O
2874,only,ADV,O
2874,slightly,ADV,O
2874,reduced,VERB,O
2874,.,PUNCT,O
2875,A,DET,O
2875,family,NOUN,O
2875,study,NOUN,O
2875,revealed,VERB,O
2875,complete,ADJ,O
2875,C9,NOUN,O
2875,deficiency,NOUN,O
2875,in,ADP,O
2875,the,DET,O
2875,patients,NOUN,O
2875,healthy,ADJ,O
2875,brother,NOUN,O
2875,and,CCONJ,O
2875,half,ADJ,O
2875,-,PUNCT,O
2875,normal,ADJ,O
2875,C9,NOUN,O
2875,concentrations,NOUN,O
2875,in,ADP,O
2875,his,PRON,O
2875,sister,NOUN,O
2875,",",PUNCT,O
2875,his,PRON,O
2875,son,NOUN,O
2875,(,PUNCT,O
2875,who,PRON,O
2875,also,ADV,O
2875,had,AUX,O
2875,experienced,VERB,O
2875,an,DET,O
2875,episode,NOUN,O
2875,of,ADP,O
2875,bacterial,ADJ,O
2875,meningitis,PROPN,O
2875,),PUNCT,O
2875,",",PUNCT,O
2875,and,CCONJ,O
2875,his,PRON,O
2875,niece,NOUN,O
2875,",",PUNCT,O
2875,consistent,ADJ,O
2875,with,ADP,O
2875,an,DET,O
2875,inherited,VERB,O
2875,C9,NOUN,O
2875,deficiency,NOUN,O
2875,.,PUNCT,O
2876,This,DET,O
2876,first,ADJ,O
2876,case,NOUN,O
2876,of,ADP,O
2876,recurrent,ADJ,O
2876,meningitis,NOUN,O
2876,in,ADP,O
2876,a,DET,O
2876,white,ADJ,O
2876,patient,NOUN,O
2876,with,ADP,O
2876,complete,ADJ,O
2876,C9,NOUN,O
2876,deficiency,NOUN,O
2876,suggests,VERB,O
2876,that,SCONJ,O
2876,this,DET,O
2876,complement,NOUN,B-DiseaseClass
2876,defect,NOUN,L-DiseaseClass
2876,may,AUX,O
2876,also,ADV,O
2876,be,AUX,O
2876,a,DET,O
2876,risk,NOUN,O
2876,factor,NOUN,O
2876,for,ADP,O
2876,bacterial,ADJ,B-DiseaseClass
2876,",",PUNCT,I-DiseaseClass
2876,especially,ADV,I-DiseaseClass
2876,neisserial,ADJ,I-DiseaseClass
2876,",",PUNCT,I-DiseaseClass
2876,infections,NOUN,L-DiseaseClass
2876,..,PUNCT,O
2877,Bone,NOUN,O
2877,marrow,NOUN,O
2877,transplant,NOUN,O
2877,in,ADP,O
2877,adrenoleukodystrophy,NOUN,O
2877,.,PUNCT,O
2878,An,DET,O
2878,allogeneic,ADJ,O
2878,bone,NOUN,O
2878,marrow,NOUN,O
2878,transplant,NOUN,O
2878,(,PUNCT,O
2878,BMT,PROPN,O
2878,),PUNCT,O
2878,from,ADP,O
2878,a,DET,O
2878,normal,ADJ,O
2878,HLA,PROPN,O
2878,identical,ADJ,O
2878,sibling,NOUN,O
2878,donor,NOUN,O
2878,was,AUX,O
2878,performed,VERB,O
2878,in,ADP,O
2878,a,DET,O
2878,13,NUM,O
2878,-,PUNCT,O
2878,year,NOUN,O
2878,-,PUNCT,O
2878,old,ADJ,O
2878,boy,NOUN,O
2878,with,ADP,O
2878,rapidly,ADV,O
2878,progressive,ADJ,O
2878,adrenoleukodystrophy,NOUN,O
2878,(,PUNCT,O
2878,ALD,PROPN,O
2878,),PUNCT,O
2878,.,PUNCT,O
2879,Engraftment,NOUN,O
2879,and,CCONJ,O
2879,complete,ADJ,O
2879,hematologic,NOUN,O
2879,recovery,NOUN,O
2879,occurred,VERB,O
2879,within,ADP,O
2879,4,NUM,O
2879,weeks,NOUN,O
2879,",",PUNCT,O
2879,but,CCONJ,O
2879,neurologic,ADJ,B-DiseaseClass
2879,deterioration,NOUN,L-DiseaseClass
2879,continued,VERB,O
2879,.,PUNCT,O
2880,The,DET,O
2880,patient,NOUN,O
2880,died,VERB,O
2880,of,ADP,O
2880,an,DET,O
2880,adenovirus,NOUN,O
2880,infection,NOUN,O
2880,141,NUM,O
2880,days,NOUN,O
2880,after,ADP,O
2880,BMT,PROPN,O
2880,.,PUNCT,O
2881,ALD,PROPN,O
2881,is,AUX,O
2881,characterized,VERB,O
2881,by,ADP,O
2881,abnormally,ADV,O
2881,high,ADJ,O
2881,plasma,NOUN,O
2881,levels,NOUN,O
2881,of,ADP,O
2881,very,ADV,O
2881,long,ADJ,O
2881,chain,NOUN,O
2881,fatty,PROPN,O
2881,acids,PROPN,O
2881,(,PUNCT,O
2881,VLCFA,PROPN,O
2881,),PUNCT,O
2881,as,ADP,O
2881,a,DET,O
2881,result,NOUN,O
2881,of,ADP,O
2881,impaired,ADJ,O
2881,capacity,NOUN,O
2881,to,PART,O
2881,degrade,VERB,O
2881,them,PRON,O
2881,.,PUNCT,O
2882,Ten,NUM,O
2882,days,NOUN,O
2882,after,ADP,O
2882,BMT,PROPN,O
2882,",",PUNCT,O
2882,the,DET,O
2882,white,ADJ,O
2882,blood,NOUN,O
2882,cell,NOUN,O
2882,VLCFA,PROPN,O
2882,levels,NOUN,O
2882,and,CCONJ,O
2882,enzyme,NOUN,O
2882,activity,NOUN,O
2882,became,VERB,O
2882,normal,ADJ,O
2882,;,PUNCT,O
2882,after,ADP,O
2882,3,NUM,O
2882,months,NOUN,O
